laureate,laureateLabel,prize,prizeLabel,awardDate,awardYear,citizenshipLabel,genderLabel,birthDate,birthYear,occupationLabel
http://www.wikidata.org/entity/Q233205,Аарон Чехановер,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,Израиль,мужской пол,1947-10-01T00:00:00Z,1947,биохимик
http://www.wikidata.org/entity/Q232302,Аврам Гершко,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,Венгрия,мужской пол,1937-12-31T00:00:00Z,1937,врач
http://www.wikidata.org/entity/Q232302,Аврам Гершко,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,Израиль,мужской пол,1937-12-31T00:00:00Z,1937,врач
http://www.wikidata.org/entity/Q232302,Аврам Гершко,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,Венгрия,мужской пол,1937-12-31T00:00:00Z,1937,учитель
http://www.wikidata.org/entity/Q232302,Аврам Гершко,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,Израиль,мужской пол,1937-12-31T00:00:00Z,1937,учитель
http://www.wikidata.org/entity/Q232302,Аврам Гершко,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,Венгрия,мужской пол,1937-12-31T00:00:00Z,1937,преподаватель университета
http://www.wikidata.org/entity/Q232302,Аврам Гершко,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,Израиль,мужской пол,1937-12-31T00:00:00Z,1937,преподаватель университета
http://www.wikidata.org/entity/Q232302,Аврам Гершко,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,Венгрия,мужской пол,1937-12-31T00:00:00Z,1937,биохимик
http://www.wikidata.org/entity/Q232302,Аврам Гершко,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,Израиль,мужской пол,1937-12-31T00:00:00Z,1937,биохимик
http://www.wikidata.org/entity/Q230652,Ирвин Роуз,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,США,мужской пол,1926-07-16T00:00:00Z,1926,химик
http://www.wikidata.org/entity/Q230652,Ирвин Роуз,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,США,мужской пол,1926-07-16T00:00:00Z,1926,преподаватель университета
http://www.wikidata.org/entity/Q230652,Ирвин Роуз,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2004-01-01T00:00:00Z,2004,США,мужской пол,1926-07-16T00:00:00Z,1926,биохимик
http://www.wikidata.org/entity/Q211097,Финн Кюдланд,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2004-01-01T00:00:00Z,2004,Норвегия,мужской пол,1943-12-01T00:00:00Z,1943,учёный
http://www.wikidata.org/entity/Q211097,Финн Кюдланд,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2004-01-01T00:00:00Z,2004,Норвегия,мужской пол,1943-12-01T00:00:00Z,1943,профессор
http://www.wikidata.org/entity/Q211097,Финн Кюдланд,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2004-01-01T00:00:00Z,2004,Норвегия,мужской пол,1943-12-01T00:00:00Z,1943,экономист
http://www.wikidata.org/entity/Q211097,Финн Кюдланд,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2004-01-01T00:00:00Z,2004,Норвегия,мужской пол,1943-12-01T00:00:00Z,1943,преподаватель университета
http://www.wikidata.org/entity/Q312585,Эдвард Прескотт,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2004-01-01T00:00:00Z,2004,США,мужской пол,1940-12-26T00:00:00Z,1940,экономист
http://www.wikidata.org/entity/Q312585,Эдвард Прескотт,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2004-01-01T00:00:00Z,2004,США,мужской пол,1940-12-26T00:00:00Z,1940,преподаватель университета
http://www.wikidata.org/entity/Q41042,Гарольд Пинтер,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2005-01-01T00:00:00Z,2005,Великобритания,мужской пол,1930-10-10T00:00:00Z,1930,сценарист
http://www.wikidata.org/entity/Q41042,Гарольд Пинтер,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2005-01-01T00:00:00Z,2005,Великобритания,мужской пол,1930-10-10T00:00:00Z,1930,актёр
http://www.wikidata.org/entity/Q41042,Гарольд Пинтер,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2005-01-01T00:00:00Z,2005,Великобритания,мужской пол,1930-10-10T00:00:00Z,1930,писатель
http://www.wikidata.org/entity/Q41042,Гарольд Пинтер,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2005-01-01T00:00:00Z,2005,Великобритания,мужской пол,1930-10-10T00:00:00Z,1930,поэт
http://www.wikidata.org/entity/Q41042,Гарольд Пинтер,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2005-01-01T00:00:00Z,2005,Великобритания,мужской пол,1930-10-10T00:00:00Z,1930,драматург
http://www.wikidata.org/entity/Q41042,Гарольд Пинтер,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2005-01-01T00:00:00Z,2005,Великобритания,мужской пол,1930-10-10T00:00:00Z,1930,кинорежиссёр
http://www.wikidata.org/entity/Q41042,Гарольд Пинтер,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2005-01-01T00:00:00Z,2005,Великобритания,мужской пол,1930-10-10T00:00:00Z,1930,театральный режиссёр
http://www.wikidata.org/entity/Q41042,Гарольд Пинтер,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2005-01-01T00:00:00Z,2005,Великобритания,мужской пол,1930-10-10T00:00:00Z,1930,режиссёр
http://www.wikidata.org/entity/Q41042,Гарольд Пинтер,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2005-01-01T00:00:00Z,2005,Великобритания,мужской пол,1930-10-10T00:00:00Z,1930,романист
http://www.wikidata.org/entity/Q206390,Джон Холл,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2005-01-01T00:00:00Z,2005,США,мужской пол,1934-08-21T00:00:00Z,1934,физик
http://www.wikidata.org/entity/Q206390,Джон Холл,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2005-01-01T00:00:00Z,2005,США,мужской пол,1934-08-21T00:00:00Z,1934,преподаватель университета
http://www.wikidata.org/entity/Q64188,Рой Глаубер,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2005-01-01T00:00:00Z,2005,США,мужской пол,1925-09-01T00:00:00Z,1925,физик
http://www.wikidata.org/entity/Q64188,Рой Глаубер,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2005-01-01T00:00:00Z,2005,США,мужской пол,1925-09-01T00:00:00Z,1925,преподаватель университета
http://www.wikidata.org/entity/Q71013,Теодор Хенш,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2005-01-01T00:00:00Z,2005,США,мужской пол,1941-10-30T00:00:00Z,1941,физик
http://www.wikidata.org/entity/Q71013,Теодор Хенш,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2005-01-01T00:00:00Z,2005,Германия,мужской пол,1941-10-30T00:00:00Z,1941,физик
http://www.wikidata.org/entity/Q71013,Теодор Хенш,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2005-01-01T00:00:00Z,2005,США,мужской пол,1941-10-30T00:00:00Z,1941,преподаватель университета
http://www.wikidata.org/entity/Q71013,Теодор Хенш,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2005-01-01T00:00:00Z,2005,Германия,мужской пол,1941-10-30T00:00:00Z,1941,преподаватель университета
http://www.wikidata.org/entity/Q202136,Барри Маршалл,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2005-01-01T00:00:00Z,2005,Австралия,мужской пол,1951-09-30T00:00:00Z,1951,врач
http://www.wikidata.org/entity/Q202136,Барри Маршалл,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2005-01-01T00:00:00Z,2005,Австралия,мужской пол,1951-09-30T00:00:00Z,1951,профессор
http://www.wikidata.org/entity/Q202136,Барри Маршалл,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2005-01-01T00:00:00Z,2005,Австралия,мужской пол,1951-09-30T00:00:00Z,1951,микробиолог
http://www.wikidata.org/entity/Q202136,Барри Маршалл,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2005-01-01T00:00:00Z,2005,Австралия,мужской пол,1951-09-30T00:00:00Z,1951,автобиограф
http://www.wikidata.org/entity/Q208670,Робин Уоррен,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2005-01-01T00:00:00Z,2005,Австралия,мужской пол,1937-06-11T00:00:00Z,1937,врач
http://www.wikidata.org/entity/Q208670,Робин Уоррен,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2005-01-01T00:00:00Z,2005,Австралия,мужской пол,1937-06-11T00:00:00Z,1937,преподаватель университета
http://www.wikidata.org/entity/Q208670,Робин Уоррен,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2005-01-01T00:00:00Z,2005,Австралия,мужской пол,1937-06-11T00:00:00Z,1937,исследователь
http://www.wikidata.org/entity/Q208670,Робин Уоррен,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2005-01-01T00:00:00Z,2005,Австралия,мужской пол,1937-06-11T00:00:00Z,1937,патолог
http://www.wikidata.org/entity/Q208670,Робин Уоррен,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2005-01-01T00:00:00Z,2005,Австралия,мужской пол,1937-06-11T00:00:00Z,1937,микробиолог
http://www.wikidata.org/entity/Q202146,Ив Шовен,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2005-01-01T00:00:00Z,2005,Франция,мужской пол,1930-10-10T00:00:00Z,1930,химик
http://www.wikidata.org/entity/Q202146,Ив Шовен,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2005-01-01T00:00:00Z,2005,Франция,мужской пол,1930-10-10T00:00:00Z,1930,исследователь
http://www.wikidata.org/entity/Q202159,Ричард Шрок,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2005-01-01T00:00:00Z,2005,США,мужской пол,1945-01-04T00:00:00Z,1945,химик
http://www.wikidata.org/entity/Q202159,Ричард Шрок,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2005-01-01T00:00:00Z,2005,США,мужской пол,1945-01-04T00:00:00Z,1945,преподаватель университета
http://www.wikidata.org/entity/Q202140,Роберт Граббс,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2005-01-01T00:00:00Z,2005,США,мужской пол,1942-02-27T00:00:00Z,1942,химик
http://www.wikidata.org/entity/Q202140,Роберт Граббс,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2005-01-01T00:00:00Z,2005,США,мужской пол,1942-02-27T00:00:00Z,1942,преподаватель университета
http://www.wikidata.org/entity/Q202140,Роберт Граббс,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2005-01-01T00:00:00Z,2005,США,мужской пол,1942-02-27T00:00:00Z,1942,автобиограф
http://www.wikidata.org/entity/Q157235,Роберт Ауман,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,США,мужской пол,1930-06-08T00:00:00Z,1930,профессор
http://www.wikidata.org/entity/Q157235,Роберт Ауман,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,Израиль,мужской пол,1930-06-08T00:00:00Z,1930,профессор
http://www.wikidata.org/entity/Q157235,Роберт Ауман,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,США,мужской пол,1930-06-08T00:00:00Z,1930,математик
http://www.wikidata.org/entity/Q157235,Роберт Ауман,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,Израиль,мужской пол,1930-06-08T00:00:00Z,1930,математик
http://www.wikidata.org/entity/Q157235,Роберт Ауман,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,США,мужской пол,1930-06-08T00:00:00Z,1930,экономист
http://www.wikidata.org/entity/Q157235,Роберт Ауман,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,Израиль,мужской пол,1930-06-08T00:00:00Z,1930,экономист
http://www.wikidata.org/entity/Q157235,Роберт Ауман,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,США,мужской пол,1930-06-08T00:00:00Z,1930,педагог
http://www.wikidata.org/entity/Q157235,Роберт Ауман,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,Израиль,мужской пол,1930-06-08T00:00:00Z,1930,педагог
http://www.wikidata.org/entity/Q157235,Роберт Ауман,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,США,мужской пол,1930-06-08T00:00:00Z,1930,преподаватель университета
http://www.wikidata.org/entity/Q157235,Роберт Ауман,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,Израиль,мужской пол,1930-06-08T00:00:00Z,1930,преподаватель университета
http://www.wikidata.org/entity/Q157235,Роберт Ауман,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,США,мужской пол,1930-06-08T00:00:00Z,1930,исследователь
http://www.wikidata.org/entity/Q157235,Роберт Ауман,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,Израиль,мужской пол,1930-06-08T00:00:00Z,1930,исследователь
http://www.wikidata.org/entity/Q157235,Роберт Ауман,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,США,мужской пол,1930-06-08T00:00:00Z,1930,нобелиат
http://www.wikidata.org/entity/Q157235,Роберт Ауман,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,Израиль,мужской пол,1930-06-08T00:00:00Z,1930,нобелиат
http://www.wikidata.org/entity/Q206460,Томас Шеллинг,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,США,мужской пол,1921-04-14T00:00:00Z,1921,экономист
http://www.wikidata.org/entity/Q206460,Томас Шеллинг,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,США,мужской пол,1921-04-14T00:00:00Z,1921,политолог
http://www.wikidata.org/entity/Q206460,Томас Шеллинг,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2005-01-01T00:00:00Z,2005,США,мужской пол,1921-04-14T00:00:00Z,1921,преподаватель университета
http://www.wikidata.org/entity/Q241248,Орхан Памук,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2006-01-01T00:00:00Z,2006,Турция,мужской пол,1952-06-07T00:00:00Z,1952,сценарист
http://www.wikidata.org/entity/Q241248,Орхан Памук,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2006-01-01T00:00:00Z,2006,Турция,мужской пол,1952-06-07T00:00:00Z,1952,писатель
http://www.wikidata.org/entity/Q241248,Орхан Памук,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2006-01-01T00:00:00Z,2006,Турция,мужской пол,1952-06-07T00:00:00Z,1952,журналист
http://www.wikidata.org/entity/Q241248,Орхан Памук,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2006-01-01T00:00:00Z,2006,Турция,мужской пол,1952-06-07T00:00:00Z,1952,научно-педагогический работник
http://www.wikidata.org/entity/Q241248,Орхан Памук,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2006-01-01T00:00:00Z,2006,Турция,мужской пол,1952-06-07T00:00:00Z,1952,романист
http://www.wikidata.org/entity/Q241248,Орхан Памук,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2006-01-01T00:00:00Z,2006,Турция,мужской пол,1952-06-07T00:00:00Z,1952,эссеист
http://www.wikidata.org/entity/Q104651,Джон Мазер,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2006-01-01T00:00:00Z,2006,США,мужской пол,1946-08-07T00:00:00Z,1946,астроном
http://www.wikidata.org/entity/Q104651,Джон Мазер,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2006-01-01T00:00:00Z,2006,США,мужской пол,1946-08-07T00:00:00Z,1946,физик
http://www.wikidata.org/entity/Q104651,Джон Мазер,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2006-01-01T00:00:00Z,2006,США,мужской пол,1946-08-07T00:00:00Z,1946,астрофизик
http://www.wikidata.org/entity/Q104651,Джон Мазер,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2006-01-01T00:00:00Z,2006,США,мужской пол,1946-08-07T00:00:00Z,1946,исследователь
http://www.wikidata.org/entity/Q179572,Джордж Смут,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2006-01-01T00:00:00Z,2006,США,мужской пол,1945-02-20T00:00:00Z,1945,астроном
http://www.wikidata.org/entity/Q179572,Джордж Смут,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2006-01-01T00:00:00Z,2006,США,мужской пол,1945-02-20T00:00:00Z,1945,физик
http://www.wikidata.org/entity/Q179572,Джордж Смут,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2006-01-01T00:00:00Z,2006,США,мужской пол,1945-02-20T00:00:00Z,1945,астрофизик
http://www.wikidata.org/entity/Q179572,Джордж Смут,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2006-01-01T00:00:00Z,2006,США,мужской пол,1945-02-20T00:00:00Z,1945,преподаватель университета
http://www.wikidata.org/entity/Q179572,Джордж Смут,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2006-01-01T00:00:00Z,2006,США,мужской пол,1945-02-20T00:00:00Z,1945,космолог
http://www.wikidata.org/entity/Q206455,Крейг Мелло,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2006-01-01T00:00:00Z,2006,США,мужской пол,1960-10-18T00:00:00Z,1960,врач
http://www.wikidata.org/entity/Q206455,Крейг Мелло,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2006-01-01T00:00:00Z,2006,США,мужской пол,1960-10-18T00:00:00Z,1960,преподаватель университета
http://www.wikidata.org/entity/Q206455,Крейг Мелло,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2006-01-01T00:00:00Z,2006,США,мужской пол,1960-10-18T00:00:00Z,1960,биохимик
http://www.wikidata.org/entity/Q202152,Эндрю Файер,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2006-01-01T00:00:00Z,2006,США,мужской пол,1959-04-27T00:00:00Z,1959,врач
http://www.wikidata.org/entity/Q202152,Эндрю Файер,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2006-01-01T00:00:00Z,2006,США,мужской пол,1959-04-27T00:00:00Z,1959,физик
http://www.wikidata.org/entity/Q202152,Эндрю Файер,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2006-01-01T00:00:00Z,2006,США,мужской пол,1959-04-27T00:00:00Z,1959,биолог
http://www.wikidata.org/entity/Q202152,Эндрю Файер,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2006-01-01T00:00:00Z,2006,США,мужской пол,1959-04-27T00:00:00Z,1959,преподаватель университета
http://www.wikidata.org/entity/Q202152,Эндрю Файер,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2006-01-01T00:00:00Z,2006,США,мужской пол,1959-04-27T00:00:00Z,1959,генетик
http://www.wikidata.org/entity/Q202152,Эндрю Файер,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2006-01-01T00:00:00Z,2006,США,мужской пол,1959-04-27T00:00:00Z,1959,патолог
http://www.wikidata.org/entity/Q202152,Эндрю Файер,http://www.wikidata.org/entity/Q80061,Нобелевская премия по физиологии и медицине,2006-01-01T00:00:00Z,2006,США,мужской пол,1959-04-27T00:00:00Z,1959,научно-педагогический работник
http://www.wikidata.org/entity/Q170676,Роджер Корнберг,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2006-01-01T00:00:00Z,2006,США,мужской пол,1947-04-24T00:00:00Z,1947,химик
http://www.wikidata.org/entity/Q170676,Роджер Корнберг,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2006-01-01T00:00:00Z,2006,США,мужской пол,1947-04-24T00:00:00Z,1947,биолог
http://www.wikidata.org/entity/Q170676,Роджер Корнберг,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2006-01-01T00:00:00Z,2006,США,мужской пол,1947-04-24T00:00:00Z,1947,преподаватель университета
http://www.wikidata.org/entity/Q170676,Роджер Корнберг,http://www.wikidata.org/entity/Q44585,Нобелевская премия по химии,2006-01-01T00:00:00Z,2006,США,мужской пол,1947-04-24T00:00:00Z,1947,биохимик
http://www.wikidata.org/entity/Q192566,Эдмунд Фелпс,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2006-01-01T00:00:00Z,2006,США,мужской пол,1933-07-26T00:00:00Z,1933,экономист
http://www.wikidata.org/entity/Q192566,Эдмунд Фелпс,http://www.wikidata.org/entity/Q47170,Премия по экономике памяти Альфреда Нобеля,2006-01-01T00:00:00Z,2006,США,мужской пол,1933-07-26T00:00:00Z,1933,преподаватель университета
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Великобритания,женский пол,1919-10-22T00:00:00Z,1919,сценарист
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Соединённое королевство Великобритании и Ирландии,женский пол,1919-10-22T00:00:00Z,1919,сценарист
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Великобритания,женский пол,1919-10-22T00:00:00Z,1919,писатель
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Соединённое королевство Великобритании и Ирландии,женский пол,1919-10-22T00:00:00Z,1919,писатель
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Великобритания,женский пол,1919-10-22T00:00:00Z,1919,поэт
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Соединённое королевство Великобритании и Ирландии,женский пол,1919-10-22T00:00:00Z,1919,поэт
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Великобритания,женский пол,1919-10-22T00:00:00Z,1919,драматург
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Соединённое королевство Великобритании и Ирландии,женский пол,1919-10-22T00:00:00Z,1919,драматург
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Великобритания,женский пол,1919-10-22T00:00:00Z,1919,романист
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Соединённое королевство Великобритании и Ирландии,женский пол,1919-10-22T00:00:00Z,1919,романист
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Великобритания,женский пол,1919-10-22T00:00:00Z,1919,эссеист
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Соединённое королевство Великобритании и Ирландии,женский пол,1919-10-22T00:00:00Z,1919,эссеист
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Великобритания,женский пол,1919-10-22T00:00:00Z,1919,прозаик
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Соединённое королевство Великобритании и Ирландии,женский пол,1919-10-22T00:00:00Z,1919,прозаик
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Великобритания,женский пол,1919-10-22T00:00:00Z,1919,автобиограф
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Соединённое королевство Великобритании и Ирландии,женский пол,1919-10-22T00:00:00Z,1919,автобиограф
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Великобритания,женский пол,1919-10-22T00:00:00Z,1919,писатель-фантаст
http://www.wikidata.org/entity/Q40874,Дорис Лессинг,http://www.wikidata.org/entity/Q37922,Нобелевская премия по литературе,2007-01-01T00:00:00Z,2007,Соединённое королевство Великобритании и Ирландии,женский пол,1919-10-22T00:00:00Z,1919,писатель-фантаст
http://www.wikidata.org/entity/Q153219,Альбер Ферт,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2007-01-01T00:00:00Z,2007,Франция,мужской пол,1938-03-07T00:00:00Z,1938,физик
http://www.wikidata.org/entity/Q153219,Альбер Ферт,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2007-01-01T00:00:00Z,2007,Франция,мужской пол,1938-03-07T00:00:00Z,1938,преподаватель университета
http://www.wikidata.org/entity/Q153219,Альбер Ферт,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2007-01-01T00:00:00Z,2007,Франция,мужской пол,1938-03-07T00:00:00Z,1938,исследователь
http://www.wikidata.org/entity/Q57120,Петер Грюнберг,http://www.wikidata.org/entity/Q38104,Нобелевская премия по физике,2007-01-01T00:00:00Z,2007,Германия,мужской пол,1939-05-18T00:00:00Z,1939,учитель
